1.250949,54.65315,101.975502,47.322352
1.641207,53.678199,102.739821,49.061622
0.257754,55.657859,102.463757,46.805898
1.304635,53.728423,101.950889,48.222466
1.487229,53.571521,101.955351,48.38383
0.450903,53.003277,101.453287,48.45001
1.177521,53.741913,101.874411,48.132498
1.282295,54.905955,103.052264,48.146309
0.76893,54.487713,101.757612,47.269899
1.522864,53.198789,101.151422,47.952633
1.217619,53.790293,102.029332,48.239039
1.625538,54.044894,102.143025,48.098131
0.252827,54.103117,101.957995,47.854878
1.19184,53.99024,101.783783,47.793543
1.407346,53.806166,102.233858,48.427692
0.771246,54.245435,103.170782,48.925347
1.478644,53.819119,101.945192,48.126073
1.273149,53.635868,103.146371,49.510503
1.33441,55.532094,102.747597,47.215503
1.564371,54.715865,103.191655,48.47579
1.592947,54.27258,102.953497,48.680917
1.492859,53.732006,101.76652,48.034514
1.222755,54.130853,102.055352,47.924499
1.459053,54.810939,102.387022,47.576083
1.240281,54.083726,102.044972,47.961246
0.848582,54.301372,102.598809,48.297437
1.229753,53.678619,101.451534,47.772915
1.594409,54.701338,102.208935,47.507597
1.355147,53.037775,101.231969,48.194194
0.988746,53.745498,101.829783,48.084285
1.392061,53.260373,101.926631,48.666258
1.511763,53.737055,101.984254,48.247199
1.485626,53.780444,102.038509,48.258065
1.113324,54.921037,102.94308,48.022043
1.374729,53.325943,101.294418,47.968475
1.528541,54.684947,102.152547,47.4676
1.670877,54.762871,102.110661,47.34779
0.837001,53.085992,101.244809,48.158817
1.53183,53.313133,101.557534,48.244401
1.602343,53.995545,102.026462,48.030917
1.006712,54.801472,101.948073,47.146601
1.001151,53.273076,101.799933,48.526857
1.558752,54.058237,101.242328,47.184091
1.17227,53.220817,101.383405,48.162588
1.553922,53.845459,101.396773,47.551314
1.103015,52.712673,101.159051,48.446378
1.749456,54.865185,101.963716,47.098531
1.414208,54.411328,101.687417,47.276089
1.215958,53.570578,102.351304,48.780726
1.627318,54.922254,102.490241,47.567987
1.648608,54.190327,101.302834,47.112507
1.305354,53.656284,101.924946,48.268662
1.510137,53.53378,102.06916,48.53538
1.394535,54.066956,101.899536,47.83258
1.270805,53.715627,101.75322,48.037593
0.848712,53.186716,101.479832,48.293116
0.738692,53.747921,102.261508,48.513587
1.527835,53.861057,102.045215,48.184158
1.531576,53.607522,101.768517,48.160995
1.507434,53.14212,101.311514,48.169394
1.49278,53.122449,101.244643,48.122194
1.534712,52.979258,101.161037,48.181779
1.551085,54.091615,101.411151,47.319536
1.151706,53.699266,101.884912,48.185646
0.270444,53.418733,102.286811,48.868078
1.6974,54.60314,102.119727,47.516587
1.611499,53.549213,102.009279,48.460066
1.34413,53.394183,101.72935,48.335167
1.593266,54.006921,101.507028,47.500107
0.846359,53.148374,101.488607,48.340233
1.538579,52.897103,101.21162,48.314517
1.386921,53.315482,101.947985,48.632503
1.456803,54.537518,101.797189,47.259671
0.557163,53.233775,101.70689,48.473115
1.518836,54.37674,101.64889,47.27215
1.673811,54.118397,101.246186,47.127789
0.957502,52.946805,101.385227,48.438422
1.540114,52.940681,101.270717,48.330036
1.097831,53.21285,101.273869,48.061019
1.594415,54.73533,102.075566,47.340236
1.520581,53.97512,101.914343,47.939223
1.48849,53.934227,102.32841,48.394183
1.615708,54.310059,101.374078,47.064019
1.664845,54.909711,101.683075,46.773364
1.599925,54.164067,102.301722,48.137655
1.148622,54.507627,101.70927,47.201643
1.146846,52.701264,101.204685,48.503421
1.5086,54.333907,101.411139,47.077232
1.596337,54.624867,102.060092,47.435225
1.462098,53.662026,101.443403,47.781377
0.282624,54.545309,101.918941,47.373632
0.235766,53.380615,101.630214,48.249599
