62.284578,74.664523,12.379945
4.30491,51.85685,47.55194
3.496928,51.5407,48.043772
3.664624,51.424476,47.759852
2.940718,51.346146,48.405428
2.887701,51.262449,48.374748
3.007453,51.343619,48.336166
4.945008,55.666545,50.721537
3.574932,51.781643,48.206711
3.109407,51.485618,48.376211
3.482558,51.946056,48.463498
3.344845,51.354321,48.009476
4.263386,53.174718,48.911332
3.896983,51.64124,47.744257
3.054846,51.738627,48.683781
4.26954,52.36451,48.09497
4.958354,52.549359,47.591005
3.515807,52.174888,48.659081
4.371267,51.891961,47.520694
4.819301,51.59274,46.773439
3.88014,52.958232,49.078092
3.254358,51.653408,48.39905
3.131251,51.437348,48.306097
3.225926,52.407916,49.18199
4.035365,52.109069,48.073704
3.951299,52.368433,48.417134
2.971619,51.349507,48.377888
3.973715,52.403546,48.429831
4.079693,53.789424,49.709731
3.283265,51.656534,48.373269
3.113128,51.465872,48.352744
4.022603,52.07587,48.053267
3.129506,51.506436,48.37693
3.275099,52.86423,49.589131
4.573039,51.686062,47.113023
3.570003,51.182513,47.61251
3.078963,51.70794,48.628977
3.703894,51.868303,48.164409
4.062222,52.367519,48.305297
4.421781,58.293523,53.871742
4.90608,53.129016,48.222936
4.302082,51.66584,47.363758
4.923174,53.406082,48.482908
4.794554,51.868231,47.073677
3.45904,55.482234,52.023194
4.141444,51.346973,47.205529
3.57431,51.363431,47.789121
3.078812,51.869441,48.790629
4.889205,52.139851,47.250646
3.384256,51.860396,48.47614
4.675752,51.563556,46.887804
4.606867,51.603539,46.996672
3.763545,52.3577,48.594155
4.590599,51.703594,47.112995
3.862711,51.566687,47.703976
3.85573,53.130001,49.274271
3.783496,51.686248,47.902752
5.148394,53.205438,48.057044
3.481092,51.712084,48.230992
4.765894,51.677929,46.912035
4.083639,51.452738,47.369099
4.259219,54.545862,50.286643
3.261336,51.263158,48.001822
3.297267,51.510117,48.21285
3.161648,51.360847,48.199199
4.163905,51.690917,47.527012
3.76459,53.353795,49.589205
4.979379,52.214632,47.235253
3.397589,51.448347,48.050758
4.890535,52.123047,47.232512
3.388574,51.557847,48.169273
3.70132,59.003884,55.302564
3.910721,52.313528,48.402807
3.761524,51.929564,48.16804
3.353112,51.649325,48.296213
4.671463,51.606152,46.934689
4.604728,51.721969,47.117241
4.80337,51.933423,47.130053
3.0999,52.168553,49.068653
4.054613,52.608706,48.554093
4.005947,51.252172,47.246225
3.572598,51.917074,48.344476
4.020452,52.153952,48.1335
5.285448,52.521607,47.236159
4.144486,52.51716,48.372674
3.82088,51.717143,47.896263
3.601313,51.871997,48.270684
3.214231,53.708896,50.494665
3.238931,51.240246,48.001315
8.236875,53.08894,44.852065
4.29697,51.986587,47.689617
3.832295,51.892117,48.059822
3.028055,52.164601,49.136546
4.603339,51.660911,47.057572
3.728406,51.743092,48.014686
3.692699,52.028152,48.335453
4.224954,51.78475,47.559796
2.95533,51.280291,48.324961
4.77837,56.952867,52.174497
4.764618,51.98463,47.220012
3.669477,55.150498,51.481021
5.796851,52.920843,47.123992
3.120049,51.457558,48.337509
4.696331,60.460161,55.76383
4.129014,52.194929,48.065915
5.062861,52.075377,47.012516
3.37014,51.678051,48.307911
3.202652,51.325167,48.122515
3.108146,57.318723,54.210577
3.480611,51.309058,47.828447
3.894474,51.528285,47.633811
