59.748559,63.728018,3.979459
3.357358,51.895742,48.538384
4.055048,51.392323,47.337275
5.275052,52.796416,47.521364
9.241778,51.740266,42.498488
5.337177,60.250071,54.912894
4.962495,52.711479,47.748984
5.53798,53.200724,47.662744
4.914704,51.634168,46.719464
15.749231,53.236018,37.486787
4.575602,59.886929,55.311327
4.757265,51.628371,46.871106
5.466748,52.552356,47.085608
3.918036,52.101954,48.183918
7.266718,53.420831,46.154113
4.79689,53.950821,49.153931
4.945247,53.62972,48.684473
4.436934,52.794965,48.358031
4.805731,52.255018,47.449287
23.828747,52.863886,29.035139
5.073523,64.146037,59.072514
3.658318,51.860678,48.20236
5.273282,52.434603,47.161321
3.899467,52.058581,48.159114
10.503497,53.292745,42.789248
5.365802,55.590157,50.224355
3.633885,53.650153,50.016268
4.077589,51.728465,47.650876
5.633567,52.23604,46.602473
4.976567,51.795693,46.819126
4.873346,53.611804,48.738458
4.912794,52.665403,47.752609
4.614927,52.077746,47.462819
4.451985,51.683371,47.231386
11.374664,51.452585,40.077921
4.963927,57.62983,52.665903
4.529036,52.919923,48.390887
4.583122,52.825397,48.242275
3.656044,51.8649,48.208856
6.685577,53.201464,46.515887
3.54121,54.892498,51.351288
4.421992,52.189123,47.767131
5.699091,54.203948,48.504857
4.596721,52.585929,47.989208
24.359008,53.473298,29.11429
5.544052,63.794585,58.250533
4.172136,51.426715,47.254579
3.920013,52.621168,48.701155
3.834251,52.474513,48.640262
9.692292,52.78855,43.096258
4.216284,56.494473,52.278189
3.737654,52.365351,48.627697
4.830856,52.057032,47.226176
4.576273,52.616041,48.039768
18.476273,53.401312,34.925039
5.359259,59.613218,54.253959
3.650904,51.942963,48.292059
4.434069,51.829555,47.395486
5.48507,53.019119,47.534049
16.22579,52.674218,36.448428
5.241306,52.793406,47.5521
4.852654,51.93395,47.081296
3.939471,52.410073,48.470602
4.43853,51.70797,47.26944
3.652639,52.607977,48.955338
3.722967,51.770702,48.047735
5.177427,51.978537,46.80111
5.91046,52.899096,46.988636
11.156315,52.403766,41.247451
4.187433,51.556305,47.368872
4.272485,52.511365,48.23888
4.289898,51.867103,47.577205
5.442414,53.346186,47.903772
8.67538,51.934127,43.258747
3.826756,65.522232,61.695476
4.981665,52.927822,47.946157
4.19852,52.806458,48.607938
4.096092,51.5904,47.494308
15.853779,52.046059,36.19228
6.665571,64.34876,57.683189
4.573637,52.035195,47.461558
4.384566,52.960443,48.575877
4.34545,51.726844,47.381394
3.933127,53.225598,49.292471
4.368036,52.667554,48.299518
4.602085,52.018548,47.416463
4.430686,51.683234,47.252548
5.979401,53.212116,47.232715
12.96364,53.096899,40.133259
5.094443,60.219977,55.125534
5.197937,52.562065,47.364128
4.232684,52.659168,48.426484
3.92769,52.813721,48.886031
6.175186,52.699528,46.524342
8.180215,53.661523,45.481308
4.296757,52.459778,48.163021
4.343197,51.993172,47.649975
5.269114,51.91602,46.646906
3.570511,53.016908,49.446397
4.848383,52.966093,48.11771
4.701359,51.508163,46.806804
5.350046,53.664726,48.31468
4.269926,53.199364,48.929438
16.429066,54.616841,38.187775
5.294472,57.758157,52.463685
4.366557,52.514798,48.148241
4.04695,52.145097,48.098147
4.400636,53.145398,48.744762
11.501991,53.065191,41.5632
4.0354,52.886678,48.851278
4.37246,51.646961,47.274501
4.43921,52.252821,47.813611
5.622119,53.515295,47.893176
14.025088,56.774969,42.749881
4.787038,60.343201,55.556163
5.151706,52.125458,46.973752
4.465679,52.487135,48.021456
5.286348,52.076249,46.789901
29.097054,52.243455,23.146401
5.843259,55.575251,49.731992
5.287283,52.743866,47.456583
4.639133,51.661847,47.022714
4.846219,53.171814,48.325595
11.623437,52.981138,41.357701
5.183571,65.966604,60.783033
4.913996,54.161397,49.247401
5.530182,52.975489,47.445307
4.614641,54.110497,49.495856
4.539126,51.408938,46.869812
4.942228,52.38162,47.439392
5.108415,53.195459,48.087044
4.216799,51.395997,47.179198
12.767663,52.094585,39.326922
10.682285,58.732896,48.050611
4.97168,52.762451,47.790771
5.912255,52.964464,47.052209
4.80972,52.43281,47.62309
3.84187,51.398805,47.556935
5.182424,53.919692,48.737268
6.440866,54.647867,48.207001
4.965624,53.738453,48.772829
4.477141,52.236928,47.759787
5.256271,52.656106,47.399835
3.57632,52.305857,48.729537
5.079668,51.814997,46.735329
5.672707,52.901866,47.229159
4.653639,53.125965,48.472326
9.383991,53.398223,44.014232
5.13009,52.439075,47.308985
3.551722,52.627427,49.075705
5.332233,52.82947,47.497237
4.619726,52.066919,47.447193
12.840689,53.739546,40.898857
5.085172,55.765612,50.68044
3.776146,52.655723,48.879577
3.794885,52.681127,48.886242
4.909582,52.383589,47.474007
17.403372,51.86639,34.463018
3.553622,58.228829,54.675207
4.413588,51.80433,47.390742
4.131613,51.877011,47.745398
4.771515,51.779274,47.007759
10.937133,52.26297,41.325837
4.209426,59.1103,54.900874
4.395852,52.552476,48.156624
5.007131,53.479276,48.472145
3.633354,53.943794,50.31044
6.680758,52.719495,46.038737
4.393596,52.286919,47.893323
4.144372,52.711526,48.567154
3.909044,51.92389,48.014846
4.500746,51.322731,46.821985
5.226275,58.106098,52.879823
3.578774,51.809606,48.230832
4.934486,52.844803,47.910317
5.506912,53.105095,47.598183
4.395923,52.537174,48.141251
3.789314,51.525841,47.736527
5.402863,52.729111,47.326248
3.815458,52.516375,48.700917
4.950909,53.131737,48.180828
5.126562,52.908177,47.781615
3.833932,62.958633,59.124701
3.877888,51.243824,47.365936
4.338907,52.10134,47.762433
3.649655,52.149489,48.499834
7.946824,52.679211,44.732387
5.324854,55.394582,50.069728
3.560039,52.483953,48.923914
4.014144,52.322143,48.307999
5.530733,53.218126,47.687393
13.462336,60.235305,46.772969
3.566385,57.179978,53.613593
5.230072,52.39825,47.168178
4.211401,51.314607,47.103206
4.382981,53.017471,48.63449
14.645584,53.526187,38.880603
4.346848,63.050046,58.703198
3.953474,52.57231,48.618836
4.921486,51.918796,46.99731
6.639017,53.266484,46.627467
6.287746,51.612983,45.325237
4.189054,55.13988,50.950826
3.558152,52.627808,49.069656
5.253539,52.624194,47.370655
4.57537,52.671177,48.095807
16.340477,51.941698,35.601221
4.542358,59.670473,55.128115
4.553871,52.388487,47.834616
6.792984,52.514933,45.721949
3.497476,52.39619,48.898714
11.201833,51.647287,40.445454
3.20688,53.929972,50.723092
3.813431,52.416554,48.603123
4.551845,52.673224,48.121379
3.543511,52.651456,49.107945
7.330946,52.47079,45.139844
4.131711,54.491302,50.359591
3.594708,52.179336,48.584628
4.042539,51.747163,47.704624
4.450954,52.518855,48.067901
17.820252,52.117868,34.297616
5.107257,57.898183,52.790926
3.202586,51.840106,48.63752
4.002113,52.914945,48.912832
4.037648,51.276707,47.239059
7.334642,52.936956,45.602314
4.389513,54.310756,49.921243
3.767774,52.469477,48.701703
3.671128,51.51553,47.844402
4.228251,52.442605,48.214354
10.14518,53.10149,42.95631
7.036353,57.618466,50.582113
3.88914,52.801983,48.912843
4.721371,51.382541,46.66117
3.885636,52.095136,48.2095
11.640948,53.56375,41.922802
4.477365,57.121876,52.644511
3.67323,52.726921,49.053691
3.960979,52.236697,48.275718
4.411615,52.945793,48.534178
12.920261,52.170835,39.250574
3.370717,57.755573,54.384856
4.596003,51.396319,46.800316
5.666272,52.989316,47.323044
4.495189,52.366237,47.871048
7.088421,51.368128,44.279707
4.143261,52.319457,48.176196
4.523135,51.758426,47.235291
7.030572,51.687888,44.657316
9.347054,54.600613,45.253559
4.782977,51.348091,46.565114
4.422665,52.386117,47.963452
3.669935,52.790074,49.120139
4.79405,52.958466,48.164416
4.555394,52.370588,47.815194
6.813318,52.120682,45.307364
3.666623,53.044713,49.37809
3.416993,52.331864,48.914871
3.723585,51.874716,48.151131
3.673694,52.980256,49.306562
4.809888,52.643984,47.834096
5.156487,52.552984,47.396497
3.503485,52.074446,48.570961
3.867824,51.387251,47.519427
6.726678,52.066524,45.339846
3.839682,57.002182,53.1625
4.778279,52.951281,48.173002
4.8702,52.463357,47.593157
4.29632,51.971989,47.675669
4.757567,51.707311,46.949744
3.594458,53.996699,50.402241
