0.157513,13.236293,79.41487,66.17857
0.153344,13.495822,78.71199,65.21617
0.13602,13.281205,79.16368,65.88248
0.157834,13.489084,79.86206,66.372986
0.145965,13.310719,79.40043,66.089714
0.144681,13.963551,79.86977,65.90622
0.196973,13.613556,78.717125,65.10357
0.098486,13.882388,79.278206,65.39582
0.142115,13.944624,79.45176,65.50713
0.137945,13.840363,79.81394,65.97359
0.153985,13.496784,78.679276,65.18249
0.158797,13.097065,79.96986,66.872795
0.181895,14.795071,78.996864,64.20179
0.146607,13.5911,79.238754,65.64765
0.137945,13.141015,79.28526,66.14425
0.147248,13.075571,80.01701,66.941444
0.166496,13.530147,78.78161,65.25146
0.183178,13.343762,79.319916,65.97615
0.145324,13.628955,79.30515,65.6762
0.154948,13.413055,79.33499,65.921936
0.205634,12.977727,79.971466,66.99374
0.136662,13.956173,79.08412,65.12795
0.155589,13.750859,79.02093,65.270065
0.14789,13.016864,79.350395,66.33353
0.11998,13.061135,79.968575,66.90744
0.153985,13.965155,79.14668,65.181526
0.182857,13.643069,79.59869,65.95562
0.078276,13.28698,79.49667,66.209694
0.142436,14.186188,79.158875,64.97268
0.137944,13.681566,79.75171,66.070145
0.267228,13.120163,79.36034,66.24017
0.148532,13.904203,79.71867,65.81447
0.136661,13.169566,79.96152,66.791954
0.184782,14.143521,79.41872,65.2752
0.141153,13.164754,79.479355,66.3146
0.184782,13.337346,79.18293,65.84558
0.15206,13.074288,80.09016,67.01587
0.15591,14.813356,79.8656,65.05224
0.154306,14.558639,79.28944,64.7308
0.17195,13.490047,79.477425,65.98738
0.146606,13.537846,79.70712,66.16927
0.053574,13.196193,79.13256,65.93637
0.13602,13.837796,79.778656,65.940865
0.134095,13.340874,80.158485,66.81762
0.131849,13.272543,79.22816,65.95562
0.0478,12.880845,79.47421,66.593376
0.138266,13.200684,79.41231,66.21162
0.124471,13.448343,79.378296,65.929955
0.152702,13.712042,79.270515,65.55847
0.136982,13.861857,79.9535,66.09164
0.154306,13.574098,78.93431,65.360214
0.154305,13.605215,79.3167,65.71149
0.155589,13.389957,79.26217,65.872215
0.127037,14.437054,79.4354,64.998344
0.075067,13.092894,78.61768,65.52478
0.155268,13.952644,80.04557,66.09292
0.052611,13.244954,79.69621,66.45126
0.085013,13.651411,79.56212,65.910706
0.161684,13.233726,79.17427,65.940544
0.141474,14.440263,79.0498,64.609535
0.152381,13.318097,79.17844,65.86034
0.07218,13.772995,78.71873,64.94574
0.147248,13.749576,79.08316,65.33359
0.140511,13.811491,79.31125,65.49976
0.144682,13.275751,79.268585,65.99283
0.054216,13.033867,78.748886,65.71502
0.135057,13.187851,78.419426,65.23157
0.098165,13.035792,80.17709,67.141304
0.142757,13.522128,79.17523,65.65311
0.044591,12.737125,79.326324,66.5892
0.135058,13.45508,79.25768,65.8026
0.152381,13.368784,79.24196,65.87317
0.159759,13.753105,79.0992,65.34609
0.042667,12.674889,80.09625,67.42136
0.134095,14.387972,79.748505,65.360535
0.152381,13.260032,79.21341,65.95338
0.144682,12.945005,79.19384,66.24883
0.046837,12.984463,79.49635,66.511894
0.167138,13.044453,79.299385,66.25493
0.146285,13.413054,79.25223,65.839165
0.13987,13.252654,79.09151,65.838844
0.037534,12.593726,78.56955,65.97583
0.152381,13.893937,79.136734,65.2428
0.040421,12.817005,79.208595,66.39159
0.137303,13.296603,79.19352,65.89691
0.159118,13.288584,78.710396,65.42181
0.169383,13.239822,78.64462,65.4048
0.109714,12.497165,80.040436,67.543274
0.151419,13.217045,79.30035,66.0833
0.146606,13.197796,79.28366,66.08586
0.144361,13.884954,79.586174,65.701225
0.146606,13.636012,79.74786,66.11185
0.128321,13.27094,78.82331,65.552376
0.147248,13.201967,78.7322,65.530235
0.128321,12.494599,80.11326,67.61865
0.151419,13.678037,79.65163,65.97359
0.164571,13.34312,78.98435,65.641235
0.145323,13.10316,78.507,65.40384
0.147248,13.460213,78.78899,65.32877
0.124151,13.726158,79.81459,66.08843
