0.186386,12.684192,78.61832,65.93413
0.157834,12.906829,78.79123,65.8844
0.145965,13.37103,79.18197,65.810936
0.142115,13.960985,79.89992,65.938934
0.093674,13.298529,79.30772,66.00919
0.195047,12.517375,79.35584,66.83847
0.158797,13.161546,80.89537,67.733826
0.156231,13.891371,79.50438,65.61301
0.121904,13.74733,79.05236,65.30503
0.113564,12.611691,78.57277,65.961075
0.174837,13.040283,80.158165,67.11789
0.145323,13.545867,79.3382,65.792336
0.142116,14.2311,79.197044,64.96594
0.175158,13.368464,78.62185,65.25339
0.139549,13.782619,79.91725,66.13463
0.150135,13.870518,79.350395,65.47987
0.142436,13.33542,78.70911,65.37369
0.145323,12.936022,79.56597,66.629944
0.301234,14.091552,80.18736,66.09581
0.142757,13.797055,79.66093,65.86387
0.16008,13.543942,78.59329,65.049355
0.155589,13.039321,78.92308,65.88376
0.145323,13.581796,79.82613,66.24435
0.150777,12.780112,78.67606,65.89595
0.042346,13.121125,79.07162,65.950485
0.177083,13.281526,79.24773,65.96621
0.137624,13.763692,79.799835,66.03614
0.146286,13.735782,78.99526,65.25948
0.132812,13.333175,78.846405,65.51323
0.053574,12.970348,78.86919,65.89884
0.13185,13.797055,80.390434,66.593376
0.141153,14.32734,80.11871,65.79137
0.140512,13.091291,79.9551,66.86381
0.137624,14.112082,79.27981,65.167725
0.137624,13.705947,78.98146,65.27552
0.170346,14.292694,79.397224,65.10453
0.138587,13.464062,79.357445,65.89339
0.148532,15.65097,78.85539,63.20442
0.136662,13.542018,79.07129,65.529274
0.170346,14.381557,79.88645,65.50489
0.185745,13.390599,78.70429,65.3137
0.149493,12.561004,78.4762,65.9152
0.139228,13.14743,79.197685,66.050255
0.149815,13.171491,79.01386,65.84238
0.052291,12.282548,79.396904,67.11436
0.056461,13.553887,79.72027,66.16638
0.137624,13.733536,79.74177,66.00823
0.146606,14.877516,79.38696,64.509445
0.133453,13.214799,79.5002,66.2854
0.145644,13.465987,78.58495,65.118965
0.141474,14.276334,79.71835,65.44202
0.145003,13.579551,79.58362,66.00406
0.149815,13.405997,79.26505,65.859055
0.151098,14.083211,79.25191,65.16869
0.13185,13.233085,79.13385,65.90076
0.074426,13.16315,79.277565,66.11442
0.041383,12.820212,79.497314,66.6771
0.158476,13.423962,78.505394,65.08143
0.165855,13.351782,79.16336,65.81158
0.14789,13.559661,80.555,66.99534
0.14821,13.892012,79.63334,65.741325
0.189273,13.47946,78.7707,65.29124
0.140191,14.012955,79.73824,65.72528
0.145644,13.593345,78.84513,65.25178
0.14404,13.305907,79.41231,66.1064
0.153023,13.648203,79.55154,65.90333
0.140512,13.344724,80.168755,66.824036
0.057744,13.341516,80.17261,66.831085
0.146286,13.339912,79.278206,65.93829
0.06769,13.267411,78.7723,65.50489
0.145002,13.781014,80.14629,66.36529
0.141153,13.781656,80.21719,66.43554
0.14372,13.653657,78.87432,65.220665
0.063519,13.189456,78.786736,65.59728
0.153343,13.929225,79.84603,65.9168
0.139549,13.853837,80.57618,66.722336
0.145002,13.326438,79.23105,65.90461
0.050366,12.790057,78.788666,65.99861
0.138908,14.089948,79.548,65.45805
0.141153,13.874369,79.828384,65.95402
0.148532,13.357235,79.275,65.91776
0.164251,13.195872,79.10081,65.90493
0.141153,13.618048,79.48352,65.86547
0.147569,13.843251,78.70269,64.85944
0.10426,12.79519,79.78411,66.98892
0.154627,12.836895,78.45022,65.61333
0.259208,13.146789,79.077065,65.930275
0.142115,13.905165,80.00739,66.10223
0.15623,13.469837,79.44054,65.970695
0.152702,13.180473,79.120056,65.93958
0.145965,13.71878,79.71514,65.99636
0.183499,13.233085,78.54903,65.31594
0.15591,13.909336,80.160095,66.25076
0.195369,13.377446,79.169136,65.79169
0.137945,13.073325,79.05012,65.97679
0.131529,13.294358,79.14957,65.85521
0.163609,13.064664,78.470116,65.40544
0.141153,14.033166,79.207954,65.17479
0.142757,13.73097,79.84186,66.110886
0.150456,12.960082,79.406525,66.44645
